id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Name,2-picolinic acid,Acetone,Benzophenone,BioPerformance Certified,Brilliant Cresyl Blue ALD,Coumarin,Cystamine dihydrochloride,D-(+)-Xylose,Dimethyl methyl phosphonate,Ethylene glycol,Glycerol,Glycine,Isonicotinic,L-Alanine,L-Arginine,L-proline,Lead 2 chromate,Malachite_Green_chloride,Mefenamic acid,Melamine,Methyl salicyate,Pluronic F-127,Poly(methyl methacrylate),Poly(vinyl chloride),Poly(vinyl_alcohol),Polystyrene standard,Potassium hydroxide,Pyrene,Sodium acetate,Sodium hydroxide,Sodium yttrium oxyfluoride,Sucrose,Sulfanilic acid,Titanium(IV) oxide,Trans-Stilbene,Trimesic acid,Trisodium citrate dihydrate,Urea,慣-D-glucose,"1,2,4-Triazole",2-Aminopyridine,2-Benzoylbenzoic,5-methyl-1h-benzotriazole,Adenine,Benzotriazole,Cerium oxide,L-Lysine,Lead oxide,Poly(allyamine hydrochloride),Poly(ethylene oxide),Potassium permanganate,Trans-Aconitic acid,Trizma pre-set crystals
Excitation,785,785,785,532,532,532,785,785,785,785,532,785,785,785,785,785,785,532,532,532,532,785,532,532,785,532,532,785,785,532,532,785,532,785,532,532,532,532,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785
248,-0.367515403,5.566546346,2.305445982,0.099250721,-0.343717187,-0.350655999,0.609232649,10.11036076,-0.108554484,-0.340575246,9.435897652,-0.281432165,-0.549883417,-0.424290956,-0.220203455,-0.363580846,-0.21307742,-0.130539097,-0.510983921,-0.033708607,-0.466460309,-0.347775587,-0.294175352,-0.191824254,-0.11404479,-0.047172799,1.820138661,-0.192049328,-0.112860509,1.095882033,1.209847609,-0.854408263,-0.277142862,-0.229369841,0.013237442,-0.040160478,-0.336461991,-0.112687822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
249,-0.370818558,5.44234213,2.245480977,0.027691721,-0.338821109,-0.351123711,0.692602214,9.87062173,-0.125890845,-0.338146638,9.223488837,-0.288319127,-0.628672307,-0.433230163,-0.205939326,-0.357523458,-0.212251697,-0.080964662,-0.401823206,-0.037343117,-0.464519105,-0.312325386,-0.288446738,-0.203372234,-0.0795389,-0.072490155,1.914700128,-0.186960623,-0.115002569,0.983297037,1.355574163,-0.957518722,-0.289144573,-0.23152411,0.004411271,-0.129239005,-0.340434843,-0.111852925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
250,-0.370189968,5.315522149,2.18606554,-0.043947691,-0.333927182,-0.351595214,0.759863039,9.631054417,-0.142608137,-0.335718752,9.008014381,-0.294697185,-0.671302518,-0.439973379,-0.193859785,-0.348524282,-0.210593948,-0.031250012,-0.292641365,-0.041021226,-0.462593855,-0.253976532,-0.282714665,-0.214929333,-0.045049997,-0.097895498,2.009635716,-0.180835419,-0.114358203,0.868393771,1.501316485,-0.993461923,-0.301216629,-0.233511956,-0.004436403,-0.218555753,-0.34447682,-0.111035584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
251,-0.367730084,5.1963388,2.128520234,-0.115675557,-0.32903491,-0.352070888,0.786008394,9.399886052,-0.159685204,-0.333291677,8.804090899,-0.30170865,-0.698532073,-0.441637369,-0.182216132,-0.344156465,-0.210423857,0.018620438,-0.183434172,-0.044747292,-0.4606852,-0.245296916,-0.276978775,-0.226496459,-0.010581893,-0.123397626,2.104925047,-0.174502167,-0.116604237,0.750844754,1.647051018,-0.986065998,-0.313366064,-0.2359404,-0.013307729,-0.308134546,-0.348594837,-0.110237557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
252,-0.363480137,5.088159336,2.073429364,-0.187499917,-0.324143619,-0.352551113,0.758424926,9.180133981,-0.177370103,-0.330865506,8.61662443,-0.309684453,-0.711230471,-0.436698363,-0.170755354,-0.346738167,-0.212461885,0.068662175,-0.074197403,-0.048525677,-0.458793567,-0.309526664,-0.271238709,-0.238074534,0.023861602,-0.149005338,2.200527652,-0.168075939,-0.123365639,0.630303754,1.792754488,-0.931406153,-0.325599915,-0.239001682,-0.022204858,-0.397999205,-0.352795216,-0.109460596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
253,-0.353485705,4.985809643,2.020212516,-0.243565582,-0.320816484,-0.353002991,0.687065743,8.963792286,-0.194596146,-0.329969963,8.43718389,-0.317424652,-0.704490407,-0.427277209,-0.162514805,-0.352554358,-0.215459117,0.079618245,0.054093494,-0.056734451,-0.456428823,-0.401608503,-0.268874993,-0.242288889,0.058276677,-0.176517304,2.105374679,-0.15550422,-0.132427124,0.521867649,1.876503389,-0.82591083,-0.33829908,-0.242120775,-0.038355092,-0.456236497,-0.354045542,-0.109765359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
254,-0.340562882,4.881454377,1.966356873,-0.281612832,-0.319276233,-0.353422143,0.580535467,8.735996735,-0.210368781,-0.330823813,8.251558026,-0.32199581,-0.699410048,-0.409519419,-0.160851256,-0.357722875,-0.216902648,0.045889884,0.204161815,-0.070003228,-0.453520922,-0.446713745,-0.270370587,-0.238086045,0.092659522,-0.206198198,1.792076856,-0.141485549,-0.130732007,0.427385784,1.889425245,-0.698735232,-0.351524043,-0.243394889,-0.062793467,-0.478304061,-0.351916517,-0.111304979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
255,-0.32469746,4.774691367,1.911746201,-0.3197807,-0.317734456,-0.353846983,0.439041426,8.496032156,-0.224603881,-0.331678836,8.058988438,-0.323210605,-0.69700444,-0.38286255,-0.166061613,-0.362028137,-0.216654324,0.012379526,0.354272389,-0.083337401,-0.450630226,-0.440691058,-0.27186093,-0.23389688,0.127006325,-0.236011071,1.478842624,-0.125857778,-0.117565869,0.32885051,1.902245468,-0.551459032,-0.364854524,-0.242696164,-0.087264095,-0.500726722,-0.349884897,-0.112870933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
256,-0.302279775,4.667346251,1.857207763,-0.358077409,-0.316190261,-0.35427789,0.273390103,8.251897493,-0.237135121,-0.332535125,7.86313231,-0.322034395,-0.690122695,-0.341287584,-0.17777298,-0.36594451,-0.215641404,-0.020897341,0.504429442,-0.096741332,-0.447756508,-0.411852036,-0.273345658,-0.229722308,0.161313276,-0.265964724,1.165549535,-0.096000959,-0.099543138,0.225894809,1.91494078,-0.393718513,-0.378297558,-0.240289562,-0.111769128,-0.523525268,-0.347954354,-0.114464979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257,-0.273823187,4.563190385,1.804388709,-0.396510976,-0.314642743,-0.354715205,0.127803619,8.001482995,-0.24783366,-0.333392768,7.67117,-0.322420662,-0.676374493,-0.302096608,-0.19103468,-0.371211892,-0.215743382,-0.053925102,0.6546372,-0.110219381,-0.444899447,-0.378296034,-0.274824418,-0.225563238,0.195576564,-0.296067954,0.852060301,-0.051968444,-0.096268174,0.118155923,1.927487534,-0.234697564,-0.391859663,-0.239898252,-0.136310715,-0.546718911,-0.346127918,-0.116088869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
258,-0.23976775,4.461680458,1.753128323,-0.402087798,-0.308796659,-0.354474688,0.000644547,7.748100774,-0.25682932,-0.329518157,7.482488212,-0.324055854,-0.656827315,-0.263533676,-0.205848298,-0.377508021,-0.216775695,-0.092559874,0.799154427,-0.114982571,-0.434300187,-0.340833817,-0.278147172,-0.228996282,-0.427348138,-0.321403823,0.663976167,0.00560635,-0.105232909,-0.280527296,1.89480191,-0.076917477,-0.395916696,-0.241160906,-0.154723768,-0.543959254,-0.339639285,-0.12220394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,-0.198153391,4.360829922,1.70334942,-0.405489432,-0.302642784,-0.354192882,-0.10227231,7.509932561,-0.263363693,-0.325311445,7.294547866,-0.325779076,-0.632697952,-0.213873816,-0.223532154,-0.383505628,-0.218245767,-0.131328286,0.943325849,-0.119208833,-0.423169976,-0.301693581,-0.281593653,-0.232980597,-0.393183608,-0.346559695,0.484252464,0.084832211,-0.120045813,-0.70488369,1.858745082,0.061219178,-0.399425022,-0.242941434,-0.172743002,-0.539769198,-0.332922868,-0.128666684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,-0.157071216,4.255368038,1.651909961,-0.409047284,-0.296482891,-0.353918239,-0.180055269,7.276635551,-0.273234447,-0.32110636,7.101780815,-0.326960544,-0.612356828,-0.124879622,-0.24453338,-0.386902664,-0.218891105,-0.169800972,1.087560664,-0.123522291,-0.412055248,-0.301392295,-0.285033082,-0.236983151,-0.359073657,-0.37189154,0.3038621,0.197349745,-0.135367679,-1.135132976,1.822469312,0.131455128,-0.403067639,-0.243855127,-0.190805241,-0.536020421,-0.326316032,-0.135164542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,-0.114661645,4.147145971,1.599720267,-0.412765752,-0.290316079,-0.353650927,-0.239786874,7.047878273,-0.28499247,-0.316902992,6.906256437,-0.327818607,-0.594234575,-0.009638236,-0.267910659,-0.388449496,-0.219026788,-0.207962379,1.231863086,-0.127927305,-0.400955614,-0.325433043,-0.288465107,-0.241004853,-0.325021407,-0.397408158,0.122636074,0.33344921,-0.151011436,-1.571639044,1.785951229,0.154053227,-0.406847949,-0.24423855,-0.208912635,-0.532724343,-0.319819571,-0.14169927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
262,-0.064439897,4.037436131,1.547990552,-0.410505411,-0.288184239,-0.35287861,-0.280093683,6.825111695,-0.296699149,-0.314119428,6.709122861,-0.328471145,-0.575485537,0.125620266,-0.293627518,-0.388101463,-0.218882204,-0.227719702,1.324756096,-0.127391861,-0.386795022,-0.361793004,-0.291583768,-0.243683137,-0.291030145,-0.416120749,0.019851944,0.493268952,-0.166805848,-1.861496408,1.776744106,0.131226144,-0.40581011,-0.244285039,-0.222423681,-0.526246211,-0.314661123,-0.145550784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263,-0.013032512,3.927586345,1.501619674,-0.399409344,-0.291968162,-0.351362856,-0.314892633,6.607877098,-0.29965936,-0.313415755,6.512068057,-0.327151453,-0.560161908,0.266068901,-0.320412282,-0.388230863,-0.219255444,-0.220645528,1.3422823,-0.119576167,-0.368141536,-0.389264558,-0.294246465,-0.244384284,-0.257103667,-0.424781125,0.0323157,0.650452528,-0.166518251,-1.933704838,1.80765988,0.072711137,-0.397647863,-0.24320645,-0.229179172,-0.514897436,-0.311411949,-0.145453977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
264,0.042516323,3.818021114,1.458589718,-0.388480455,-0.295742468,-0.349854709,-0.344693569,6.394950038,-0.297767195,-0.312714072,6.315845614,-0.324854103,-0.54362445,0.408272104,-0.347773867,-0.388305626,-0.219926451,-0.21322176,1.359888776,-0.111865108,-0.349501971,-0.40949638,-0.296900681,-0.245107315,-0.223246614,-0.43365267,0.043425236,0.795467871,-0.157824379,-2.01317008,1.838262864,-0.007660407,-0.38962804,-0.24160267,-0.235986269,-0.504024248,-0.308273318,-0.145399306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
